Image,Instance_ID,Area_pixels,Perimeter_pixels,Width_pixels,Height_pixels,Bounding_Box_Area,Min_Enclosing_Circle_Radius,Min_Enclosing_Circle_Area,Min_Area_Rect_Area,Centroid_X,Centroid_Y,Circularity,Compactness,Aspect_Ratio,Rectangularity,Circle_Ratio,Convexity,Solidity,Shape_Complexity,Hull_Area,Hull_Perimeter,Major_Axis,Minor_Axis,Eccentricity,Ellipse_Ratio,Max_Inscribed_Circle_Radius,Mean_Distance_to_Boundary,Std_Distance_to_Boundary,Skeleton_Length,Branch_Points,End_Points,Mean_Intensity,Std_Intensity,Min_Intensity,Max_Intensity,Intensity_Range
1,63,352.5,71.35533845424652,21,24,504,12.349188804626465,479.1006209724111,460.0,238.5,75.5,0.8699935733188808,1.1494337782119082,0.875,0.6994047619047619,0.73575358613509,0.9737569060773481,0.9737569060773481,1.0369238777443646,362.0,68.81444239616394,23.604557037353516,19.21625328063965,0.5807375748430421,0.9894746466643874,10.187599,3.8912957,2.384938,4,0,2,1.0,0.0,1,1,0
1,64,178.5,51.21320307254791,14,18,252,8.75385570526123,240.74021271299375,221.0,753.9366455078125,976.2464599609375,0.8552325194569572,1.1692726565577336,0.7777777777777778,0.7083333333333334,0.7414631647468243,0.967479674796748,0.967479674796748,1.033313534515444,184.5,49.562113881111145,16.95338249206543,13.67187786102295,0.5913165645288332,0.9805365994173034,7.0,2.9522069,1.704947,4,0,2,1.0,0.0,1,1,0
1,65,966.0,117.25483322143555,36,34,1224,19.019643783569336,1136.461245331842,1155.0,818.8956298828125,617.55859375,0.8829283947794876,1.1325946768874176,1.0588235294117647,0.7892156862745098,0.8500069878915509,0.9807106598984772,0.9807106598984772,1.0394695678374823,985.0,112.80256474018097,36.695465087890625,33.71714782714844,0.3946374653740242,0.9940861397219836,17.0,6.215115,4.064812,6,0,2,1.0,0.0,1,1,0
1,66,266.0,63.79898953437805,20,18,360,10.729476928710938,361.66540896335704,323.0,34.011451721191406,473.1412353515625,0.8212282868657106,1.2176882067915455,1.1111111111111112,0.7388888888888889,0.7354864286370013,0.9602888086642599,0.9602888086642599,1.0280441689971476,277.0,62.0586074590683,20.97325325012207,17.12781524658203,0.5771327023003326,0.9428095753088233,8.3938,3.3567884,1.9765542,11,0,2,1.0,0.0,1,1,0
1,67,178.0,51.455843687057495,17,16,272,8.412248611450195,222.31771544785076,229.76468941666462,679.8636474609375,576.8636474609375,0.8448127496353952,1.1836942570191804,1.0625,0.6544117647058824,0.800655942516437,0.956989247311828,0.956989247311828,1.0436748966816793,186.0,49.30255949497223,16.3099422454834,14.27501106262207,0.48370029379103113,0.9734221948064108,7.0,2.903668,1.6749455,7,3,3,1.0,0.0,1,1,0
1,68,1002.0,119.74011445045471,37,36,1332,19.096818923950195,1145.702690501962,1260.0,881.6401977539062,682.0424194335938,0.8782097365042475,1.1386801562694397,1.0277777777777777,0.7522522522522522,0.8745724421411613,0.978515625,0.978515625,1.0453216141757498,1024.0,114.54858756065369,36.433013916015625,35.25571060180664,0.25215902140459034,0.9932378654136355,17.378298,6.301215,4.127442,11,0,2,1.0,0.0,1,1,0
1,69,528.0,95.5979790687561,35,22,770,17.329843521118164,943.4940273675188,678.9519164832818,40.264705657958984,473.5,0.7260162873112568,1.3773795677551808,1.5909090909090908,0.6857142857142857,0.5596219845431288,0.9295774647887324,0.9295774647887324,1.048438472549239,568.0,91.18129634857178,36.7220458984375,19.330284118652344,0.8502404354082688,0.947063141384227,9.390699,4.0744867,2.3654938,22,0,2,1.0,0.0,1,1,0
1,70,395.0,75.11269783973694,24,22,528,11.972180366516113,450.29422254775335,483.0,346.2415771484375,232.11798095703125,0.8797924643694824,1.136631694972139,1.0909090909090908,0.7481060606060606,0.8772042371876325,0.9741060419235512,0.9741060419235512,1.0377124788514058,405.5,72.38295710086823,23.501686096191406,21.522289276123047,0.40168843852554065,0.9943052411476767,10.984499,4.156767,2.5987551,1,0,0,1.0,0.0,1,1,0
1,71,237.0,58.28427076339722,18,19,342,9.65670394897461,292.95958185947944,295.99998054312164,45.5,352.0,0.8767090221978864,1.1406293019467582,0.9473684210526315,0.6929824561403509,0.8089853163214817,0.9753086419753086,0.9753086419753086,1.0361486167225373,243.0,56.25087928771973,18.33512306213379,16.680803298950195,0.41510571245805417,0.986637627704866,8.5907,3.3263128,1.9920791,7,2,2,1.0,0.0,1,1,0
1,72,275.5,62.870057225227356,20,19,380,10.30786418914795,333.8007041370033,342.0,270.0,786.5,0.8758782780859169,1.1417111544144354,1.0526315789473684,0.725,0.8253427766495223,0.9734982332155477,0.9734982332155477,1.0367008959762878,283.0,60.644355058670044,19.735984802246094,17.923723220825195,0.4185912194606226,0.991618660625106,9.390699,3.5618474,2.1705635,3,0,2,1.0,0.0,1,1,0
1,73,423.0,79.94112491607666,25,24,600,13.139972686767578,542.4238759248135,535.4999841108802,739.125,757.375,0.8317823887434257,1.2022375245413657,1.0416666666666667,0.705,0.7798329291438361,0.9580973952434881,0.9580973952434881,1.0452756974928978,441.5,76.47850716114044,24.252422332763672,22.759395599365234,0.34544761000788166,0.9757411903005101,10.984499,4.1982,2.6207793,6,0,2,1.0,0.0,1,1,0
1,74,245.5,58.870057225227356,19,18,342,9.438484191894531,279.8687307789294,306.0,870.8695678710938,716.3912963867188,0.8901689560652429,1.1233822446698616,1.0555555555555556,0.7178362573099415,0.8771969605776448,0.9742063492063492,0.9742063492063492,1.033323122045678,252.0,56.9715861082077,18.08022689819336,17.426578521728516,0.2664550877318317,0.9920775254606106,8.7876,3.4067264,2.061271,1,0,0,1.0,0.0,1,1,0
1,75,595.0,92.08326029777527,29,29,841,15.302123069763184,735.6195349426836,755.9999640079768,787.5625,376.0859375,0.881790579374243,1.1340561164870275,1.0,0.7074910820451843,0.8088420327858203,0.9802306425041186,0.9802306425041186,1.035606489437866,607.0,88.91722989082336,29.933015823364258,25.65205955505371,0.5153461309976081,0.9866301200897417,12.599998,4.897592,3.0911746,6,0,2,1.0,0.0,1,1,0
1,76,222.5,56.041630148887634,19,16,304,9.352688789367676,274.80386688416394,270.0,561.1259155273438,955.0467529296875,0.8902630736495967,1.1232634819958793,1.1875,0.7319078947368421,0.8096683737488628,0.9801762114537445,0.9801762114537445,1.0224801144346412,227.0,54.80950617790222,18.41397476196289,15.643397331237793,0.5275251499457945,0.9834709001989406,8.0,3.2421982,1.9149647,3,0,2,1.0,0.0,1,1,0
32,1,32726.5,703.0020879507065,170,232,39440,122.00493621826172,46763.24898381403,39038.98779296968,959.387939453125,698.1090087890625,0.8321396110336204,1.2017214259971065,0.7327586206896551,0.8297794117647059,0.6998337521699463,0.9933828104842993,0.9933828104842993,1.038499062777677,32944.5,676.9405126571655,242.9345245361328,177.73135375976562,0.6817321291039741,0.9650646154646637,102.888374,41.96525,27.59981,86,0,2,1.0,0.0,1,1,0
32,2,77436.0,1054.1463112831116,321,307,98547,167.1098175048828,87731.14602664609,96675.91205783747,868.2525634765625,289.8432312011719,0.8756912059969044,1.1419550557911335,1.0456026058631922,0.7857773448202381,0.8826511849791726,0.9938777867621578,0.9938777867621578,1.0572964856358065,77913.0,997.0205383300781,331.544921875,297.6549987792969,0.4404404937720582,0.9990735674077265,145.99536,52.33012,35.793507,127,0,2,1.0,0.0,1,1,0
32,3,34494.5,750.3746713399887,158,260,41080,133.94715881347656,56365.95699023679,40662.9825134296,49.65802001953125,444.7166748046875,0.769845163926201,1.2989625016282653,0.6076923076923076,0.839690847127556,0.6119739971056436,0.99134945610783,0.99134945610783,1.0412783637771081,34795.5,720.6283136606216,281.7425231933594,164.62904357910156,0.8115201430885464,0.9468934622607252,122.922485,46.29619,31.52477,151,0,2,1.0,0.0,1,1,0
32,4,66207.5,980.8742331266403,290,303,87870,157.23638916015625,77670.48134297969,84881.27308425307,490.5,846.0,0.8647496622722368,1.1564040364842423,0.9570957095709571,0.7534710367588483,0.8524152143159625,0.9910412238421699,0.9910412238421699,1.0599028234788197,66806.0,925.4378905296326,312.94830322265625,271.0765075683594,0.49969366134514576,0.9936943600849041,130.06976,47.1268,32.539936,112,9,4,1.0,0.0,1,1,0
32,5,7681.5,336.14927566051483,99,101,9999,53.120582580566406,8864.934506210979,9764.873658246244,195.83380126953125,804.2760620117188,0.8542628875877045,1.1705998405524003,0.9801980198019802,0.7682268226822683,0.8665038635782546,0.9765446224256293,0.9765446224256293,1.057221065809091,7866.0,317.9555218219757,101.97339630126953,96.54765319824219,0.3218444398439619,0.9934077589583589,46.54419,16.311314,11.214736,29,7,4,1.0,0.0,1,1,0
32,6,142356.0,1438.4793524742126,416,440,183040,232.51710510253906,169847.70662777583,181027.37389757857,473.7550048828125,467.2156982421875,0.864526630055179,1.156702367787299,0.9454545454545454,0.7777316433566434,0.8381390766257187,0.9935441544936174,0.9935441544936174,1.0646015773602218,143281.0,1351.1903260946274,458.051513671875,396.25152587890625,0.5016327099633805,0.9986208395986352,196.12715,69.69753,48.592552,415,8,4,1.0,0.0,1,1,0
32,7,12708.0,426.1320307254791,130,129,16770,65.77262878417969,13590.651390210567,16301.999020508374,86.88682556152344,865.289794921875,0.8794248042946525,1.1371068852237518,1.0077519379844961,0.7577817531305904,0.9350545191052176,0.9891803533898965,0.9891803533898965,1.0563487569855148,12847.0,403.40089190006256,127.85380554199219,126.75373840332031,0.13089756577666012,0.9984191182566832,61.316284,21.278547,14.745143,22,4,3,1.0,0.0,1,1,0
32,8,33606.0,743.0193328857422,244,166,40504,131.92694091796875,54678.53338970381,40094.987548829056,903.0846557617188,55.0,0.7649383930030753,1.3072948215791538,1.4698795180722892,0.8296958325103694,0.6146104863582195,0.988658929438242,0.988658929438242,1.0307070464412857,33991.5,720.8831408023834,271.1122131347656,170.06875610351562,0.7787775100195993,0.9280114276192947,145.0,55.370464,36.207268,166,4,3,1.0,0.0,1,1,0
32,9,4107.0,360.16652059555054,40,161,6440,80.00166320800781,20107.02901119454,6240.0,0.5,928.0,0.3978578085423626,2.513460785559832,0.2484472049689441,0.6377329192546584,0.20425692914221377,0.9678331565924355,0.9678331565924355,1.039803813699652,4243.5,346.3793033361435,169.63412475585938,37.59981918334961,0.9751257313082812,0.8198527216419131,37.5907,14.24119,9.384322,165,1,4,1.0,0.0,1,1,0
32,10,6440.5,318.83556735515594,84,106,8904,54.27972412109375,9256.038151956338,7934.849833996617,180.8644256591797,400.4067077636719,0.7961518768316742,1.256041754218491,0.7924528301886793,0.723326594788859,0.6958160602048457,0.9787250208950687,0.9787250208950687,1.0596845937551898,6580.5,300.8777981996536,103.48522186279297,82.13721466064453,0.6082968531156941,0.964742468032904,39.759693,14.379993,9.746849,84,3,3,1.0,0.0,1,1,0
32,11,1300.0,137.88224983215332,43,42,1806,22.580406188964844,1601.8187489289683,1605.3793224659166,675.080810546875,613.673828125,0.8592835423368116,1.1637602150281054,1.0238095238095237,0.7198228128460686,0.811577465221471,0.9803921568627451,0.9803921568627451,1.0462238886062452,1326.0,131.790385723114,43.245155334472656,39.070594787597656,0.4286564775279283,0.979638820669311,18.781397,6.943992,4.5426164,18,1,3,1.0,0.0,1,1,0
32,12,16521.5,502.7422024011612,151,163,24613,83.31426239013672,21806.631270021862,19514.48143176455,338.5,721.0,0.8214263912954505,1.2173945354043538,0.9263803680981595,0.6712509649372282,0.7576365095287566,0.9828960675828425,0.9828960675828425,1.0645117601188374,16809.0,472.2749162912369,156.44557189941406,137.59654235839844,0.47586744044038654,0.9772120135557413,63.731785,22.927744,15.6883545,163,8,4,1.0,0.0,1,1,0
Human_1_004h_patch_0,1,743.5,105.15432798862457,36,30,1080,18.07219696044922,1026.0576788642063,988.9997950317775,151.42105102539062,663.1929931640625,0.8449607435748795,1.1834869342795464,1.2,0.6884259259259259,0.7246181333811728,0.9738048461034708,0.9738048461034708,1.0474630079191978,763.5,100.38953852653503,35.00202560424805,27.449262619018555,0.6204838049404169,0.9852971600768293,14.181398,5.331295,3.401223,10,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,2,614.0,93.5979790687561,25,32,800,16.286596298217773,833.317564092134,744.0,213.0,134.5,0.8807350737636902,1.1354152114399725,0.78125,0.7675,0.7368139427961395,0.9847634322373697,0.9847634322373697,1.0269603260054003,623.5,91.14079356193542,31.83999252319336,24.842039108276367,0.6255114595534832,0.9883671251096587,12.984499,4.94867,3.106617,9,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,3,601.0,93.25483322143555,28,30,840,14.655278205871582,674.7424086208972,780.7998832076082,632.0,219.65516662597656,0.86844363518745,1.1514852081150369,0.9333333333333333,0.7154761904761905,0.8907102804289136,0.9724919093851133,0.9724919093851133,1.0508115261802098,618.0,88.7455370426178,28.51059341430664,26.91915512084961,0.32942768884439133,0.9970499333982614,13.784498,5.019313,3.2388458,2,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,4,479.5,82.18376553058624,24,27,648,13.326144218444824,557.9032491257685,598.0,280.0,580.7115478515625,0.8921264248375894,1.120917363457818,0.8888888888888888,0.7399691358024691,0.8594680184268043,0.9785714285714285,0.9785714285714285,1.0332970993769948,490.0,79.53546524047852,26.041709899902344,23.561908721923828,0.4258882067723765,0.9949901107546805,11.984499,4.5540934,2.8774524,1,0,0,1.0,0.0,1,1,0
Human_1_004h_patch_0,5,373.0,73.11269783973694,22,23,506,11.91564655303955,446.05159606944534,462.0,523.875,80.73213958740234,0.8768656887602874,1.1404255096510845,0.9565217391304348,0.7371541501976284,0.8362261300863678,0.9713541666666666,0.9713541666666666,1.0342261182291157,384.0,70.69314587116241,22.79317283630371,21.157482147216797,0.3719876169000287,0.9848048611349541,10.596899,4.011632,2.4721315,7,3,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,6,861.5,113.15432798862457,33,37,1221,18.50311279296875,1075.5719438498486,1120.588271662913,179.5,359.3333435058594,0.8455179001556964,1.182707071980211,0.8918918918918919,0.7055692055692055,0.8009692005505368,0.9674340258281864,0.9674340258281864,1.052096463366923,890.5,107.55128633975983,36.19148254394531,30.599952697753906,0.5339730491824521,0.9904630338869249,15.399998,5.780887,3.7515945,20,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,7,1618.5,152.1248904466629,47,46,2162,23.9126033782959,1796.4022644195425,2051.3512341672467,663.90625,575.453125,0.878864678983561,1.1378315955950538,1.0217391304347827,0.7486123959296948,0.9009674681761622,0.9806119357770373,0.9806119357770373,1.049341049996423,1650.5,144.97182822227478,46.28976058959961,44.583133697509766,0.2690305118968297,0.9985442069861161,22.572096,7.929728,5.308484,3,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,8,179.0,50.62741661071777,16,16,256,8.324821472167969,217.72070410484775,225.0,592.8783569335938,465.6891784667969,0.8775893839262745,1.1394850693453797,1.0,0.69921875,0.822154239928413,0.9675675675675676,0.9675675675675676,1.033829312301052,185.0,48.97076916694641,16.024450302124023,14.367523193359375,0.442841193006976,0.9899154492691187,7.5906997,2.9915807,1.7553761,3,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,9,370.5,72.5269113779068,22,23,506,11.70479965209961,430.405528833266,462.0,548.0,84.0,0.8851150193022851,1.12979666844686,0.9565217391304348,0.7322134387351779,0.8608160796733801,0.9762845849802372,0.9762845849802372,1.0391295423898004,379.5,69.79583239555359,22.46065902709961,21.115154266357422,0.34091246051548596,0.9946758582536441,10.7876,4.060027,2.530564,4,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,10,202.5,54.870057225227356,17,18,306,8.797836303710938,243.16531463996884,266.39997933273844,394.5175476074219,310.5701904296875,0.8452089074135621,1.1831394478083728,0.9444444444444444,0.6617647058823529,0.8327667961190188,0.9574468085106383,0.9574468085106383,1.045877841938955,211.5,52.46316063404083,16.72570037841797,15.755725860595703,0.3355933876945373,0.9783909295315519,7.7969,3.097012,1.8298719,5,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,11,292.5,64.5269113779068,22,19,418,10.808685302734375,367.0249748576465,377.9999253586284,693.2058715820312,476.558837890625,0.8827830356954474,1.1327811699646113,1.1578947368421053,0.6997607655502392,0.7969484913484386,0.975,0.975,1.0316953912446538,300.0,62.54453778266907,20.7919921875,18.120492935180664,0.4903722763913488,0.9884845326138427,9.5907,3.644691,2.2147439,4,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,12,209.5,54.041630148887634,17,17,289,8.78598690032959,242.51073926177693,256.0,765.611083984375,34.38888931274414,0.9014403823518139,1.109335702701768,1.0,0.7249134948096886,0.8638792683480147,0.9789719626168224,0.9789719626168224,1.024458968105937,214.0,52.75138568878174,16.94559097290039,15.875277519226074,0.3497629533372584,0.9915533829109964,8.3938,3.19574,1.896642,3,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,13,2307.5,191.09545290470123,65,51,3315,32.809539794921875,3381.817368163726,2920.829768172902,479.51422119140625,28.127521514892578,0.7940555166762335,1.2593577892208485,1.2745098039215685,0.696078431372549,0.6823254329824844,0.9687237615449202,0.9687237615449202,1.052957197724718,2382.0,181.48454022407532,67.34212493896484,45.15041732788086,0.7419427758131266,0.966280562154384,21.172096,8.512548,5.4735427,39,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,14,188.5,52.041630148887634,17,16,272,8.484405517578125,226.14797752510344,240.0,229.8265380859375,360.7244873046875,0.8746200615524206,1.1433536045640598,1.0625,0.6930147058823529,0.8335250311008227,0.9716494845360825,0.9716494845360825,1.0348153681720855,194.0,50.2907395362854,16.17544937133789,15.11821460723877,0.3555965758795375,0.9814419394467699,7.5906997,3.0198116,1.767393,5,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,15,483.5,83.69848430156708,26,24,624,13.78089427947998,596.6294337228003,575.0,266.9112243652344,158.81776428222656,0.867303613090203,1.1529987710266763,1.0833333333333333,0.7748397435897436,0.8103857648844034,0.9757820383451059,0.9757820383451059,1.0314297206420726,495.5,81.148024559021,26.290096282958984,23.87084197998047,0.4190167751970684,0.9809495731981176,11.984499,4.46814,2.7921317,5,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,16,270.5,62.041630148887634,20,18,360,10.077921867370605,319.07431585767256,323.0,389.25,162.0,0.8831017240717806,1.1323723787891933,1.1111111111111112,0.7513888888888889,0.8477648828389566,0.9765342960288809,0.9765342960288809,1.0305699668504822,277.0,60.201279044151306,19.425622940063477,17.89915657043457,0.3885682318231239,0.9905350929550915,9.0,3.5562625,2.1618805,5,1,3,1.0,0.0,1,1,0
Human_1_004h_patch_0,17,302.5,66.04163014888763,20,20,400,11.107687950134277,387.61199998142297,361.0,790.2096557617188,370.7903137207031,0.8715647831264532,1.1473616412228447,1.0,0.75625,0.7804195948899876,0.9758064516129032,0.9758064516129032,1.034362520194228,310.0,63.84766352176666,21.079500198364258,18.441219329833984,0.484409471472072,0.9907989897326483,9.7876,3.8944066,2.2460232,8,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,18,334.0,73.5979790687561,24,22,528,11.772997856140137,435.4356698825598,443.4439529511001,667.4324340820312,106.8108139038086,0.7748623377162982,1.2905518197557975,1.0909090909090908,0.6325757575757576,0.7670478628681988,0.9239280774550485,0.9239280774550485,1.0604529262107056,361.5,69.4024008512497,23.36258316040039,19.368267059326172,0.5592050983147605,0.9398206006304999,8.7876,3.5646594,2.1134033,15,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,19,1334.5,160.46803629398346,56,34,1904,29.350584030151367,2706.346300578221,1815.0,213.17556762695312,11.912213325500488,0.6512554430967905,1.5354958036817186,1.6470588235294117,0.7008928571428571,0.4931002361800037,0.952873973580864,0.952873973580864,1.1023596746351305,1400.5,145.56776702404022,57.69007110595703,30.61118507385254,0.8476133024778649,0.9621604020046849,15.590698,6.248004,3.9195626,59,6,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,20,220.5,56.870057225227356,20,16,320,9.617792129516602,290.60336942592255,285.0,662.5,96.5,0.8567441098250981,1.1672096586741019,1.25,0.6890625,0.7587661507008351,0.9671052631578947,0.9671052631578947,1.0345692611172104,228.0,54.96979212760925,18.776216506958008,15.215048789978027,0.5859651603463011,0.9827369346821159,8.0,3.188694,1.8927298,11,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,21,92.5,35.55634891986847,11,12,132,5.911870002746582,109.79931333076716,110.0,302.78570556640625,741.2142944335938,0.9194270527664583,1.087633866102924,0.9166666666666666,0.7007575757575758,0.8424460699617173,0.9893048128342246,0.9893048128342246,1.0101218917727322,93.5,35.20005774497986,11.38288402557373,10.499340057373047,0.38628469621791156,0.9854566810980698,5.6,2.3552237,1.283812,1,0,0,1.0,0.0,1,1,0
Human_1_004h_patch_0,22,828.0,109.74011445045471,34,34,1156,17.313026428222656,941.6637594826921,1080.3998705950798,463.1498107910156,192.9759979248047,0.863991327578308,1.1574190250299299,1.0,0.7162629757785467,0.8792947500229447,0.9735449735449735,0.9735449735449735,1.0512765879803747,850.5,104.38748061656952,33.58689880371094,31.607994079589844,0.3381810941598389,0.993055713247223,15.378298,5.7487726,3.7315452,6,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,23,94.0,37.79898953437805,14,11,154,6.96429443359375,152.37163237141934,125.99999400132947,226.5,369.5,0.8267559655292177,1.2095467607057258,1.2727272727272727,0.6103896103896104,0.6169127319635631,0.9591836734693877,0.9591836734693877,1.0303132478984007,98.0,36.686890721321106,13.633271217346191,9.004738807678223,0.7508284216653434,0.9749150562279533,4.9968996,2.2134647,1.137891,5,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,24,120.0,41.79898953437805,13,14,182,7.032365322113037,155.3648321029633,154.9999911168561,124.5526351928711,448.4473571777344,0.863096874434215,1.1586184930347814,0.9285714285714286,0.6593406593406593,0.7723755651502501,0.97165991902834,0.97165991902834,1.0307511303350307,123.5,40.55197060108185,13.824795722961426,11.39362907409668,0.5663796227376224,0.9699973888795188,5.7938,2.4979424,1.3631543,7,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,25,106.0,38.97056245803833,13,12,156,6.18475866317749,120.1698137005488,132.0,724.0,465.5,0.8770864089202386,1.1401385197965586,1.0833333333333333,0.6794871794871795,0.8820850822332257,0.9636363636363636,0.9636363636363636,1.0379584260575656,110.0,37.545398235321045,12.145783424377441,11.25240421295166,0.37642936759796697,0.9875182409340363,5.7938,2.430808,1.3414167,2,0,2,1.0,0.0,1,1,0
Human_1_004h_patch_0,26,1051.0,126.08326029777527,34,41,1394,22.000919342041016,1520.6579277135984,1320.0,492.90185546875,28.890186309814453,0.8308023556157716,1.2036557109408084,0.8292682926829268,0.7539454806312769,0.6911482068687482,0.9754060324825986,0.9754060324825986,1.0339257293479378,1077.5,121.94614827632904,42.46526336669922,32.95259475708008,0.6307459331758964,0.9562895175025479,16.181398,6.117623,3.9306247,19,0,2,1.0,0.0,1,1,0
